tas,"	Year", Month, Country, ISO3, ISO2
25.4239,1938,8,GUY,,
26.0346,1938,9,GUY,,
26.5073,1938,10,GUY,,
25.9438,1938,11,GUY,,
25.2781,1938,12,GUY,,
24.5255,1939,1,GUY,,
24.3672,1939,2,GUY,,
24.8082,1939,3,GUY,,
24.7704,1939,4,GUY,,
25.3813,1939,5,GUY,,
25.1976,1939,6,GUY,,
25.1585,1939,7,GUY,,
25.9876,1939,8,GUY,,
26.434,1939,9,GUY,,
26.3978,1939,10,GUY,,
26.8116,1939,11,GUY,,
25.932,1939,12,GUY,,
25.3474,1940,1,GUY,,
25.4853,1940,2,GUY,,
25.6629,1940,3,GUY,,
25.9418,1940,4,GUY,,
26.0229,1940,5,GUY,,
25.6384,1940,6,GUY,,
25.9819,1940,7,GUY,,
25.5803,1940,8,GUY,,
27.1393,1940,9,GUY,,
27.1006,1940,10,GUY,,
26.3016,1940,11,GUY,,
25.8507,1940,12,GUY,,
25.2891,1941,1,GUY,,
25.513,1941,2,GUY,,
26.3876,1941,3,GUY,,
26.4289,1941,4,GUY,,
26.3825,1941,5,GUY,,
25.5811,1941,6,GUY,,
25.8746,1941,7,GUY,,
26.1494,1941,8,GUY,,
26.4256,1941,9,GUY,,
26.8426,1941,10,GUY,,
26.5816,1941,11,GUY,,
25.7159,1941,12,GUY,,
25.5652,1942,1,GUY,,
25.9435,1942,2,GUY,,
25.907,1942,3,GUY,,
26.0856,1942,4,GUY,,
25.7614,1942,5,GUY,,
25.571,1942,6,GUY,,
25.4295,1942,7,GUY,,
26.2999,1942,8,GUY,,
26.9295,1942,9,GUY,,
27.5793,1942,10,GUY,,
26.9502,1942,11,GUY,,
26.1391,1942,12,GUY,,
25.4774,1943,1,GUY,,
25.137,1943,2,GUY,,
25.0759,1943,3,GUY,,
25.5863,1943,4,GUY,,
25.7337,1943,5,GUY,,
25.536,1943,6,GUY,,
25.1742,1943,7,GUY,,
25.7482,1943,8,GUY,,
26.5284,1943,9,GUY,,
27.1203,1943,10,GUY,,
26.6238,1943,11,GUY,,
26.0935,1943,12,GUY,,
25.2393,1944,1,GUY,,
24.8875,1944,2,GUY,,
25.3188,1944,3,GUY,,
25.5533,1944,4,GUY,,
25.7264,1944,5,GUY,,
25.8365,1944,6,GUY,,
25.7554,1944,7,GUY,,
26.5054,1944,8,GUY,,
27.0684,1944,9,GUY,,
27.1893,1944,10,GUY,,
26.8845,1944,11,GUY,,
25.835,1944,12,GUY,,
25.3278,1945,1,GUY,,
25.2224,1945,2,GUY,,
25.5223,1945,3,GUY,,
25.7934,1945,4,GUY,,
25.791,1945,5,GUY,,
25.9029,1945,6,GUY,,
25.4871,1945,7,GUY,,
26.3685,1945,8,GUY,,
26.6631,1945,9,GUY,,
26.6107,1945,10,GUY,,
26.568,1945,11,GUY,,
25.9713,1945,12,GUY,,
25.2264,1946,1,GUY,,
24.8713,1946,2,GUY,,
25.3904,1946,3,GUY,,
25.4848,1946,4,GUY,,
25.6996,1946,5,GUY,,
25.4841,1946,6,GUY,,
25.3437,1946,7,GUY,,
25.5544,1946,8,GUY,,
26.3509,1946,9,GUY,,
26.6856,1946,10,GUY,,
26.5626,1946,11,GUY,,
25.8983,1946,12,GUY,,
25.1339,1947,1,GUY,,
25.5304,1947,2,GUY,,
26.0848,1947,3,GUY,,
26.4025,1947,4,GUY,,
25.7057,1947,5,GUY,,
26.0091,1947,6,GUY,,
25.5754,1947,7,GUY,,
26.0744,1947,8,GUY,,
26.5107,1947,9,GUY,,
26.8715,1947,10,GUY,,
26.6874,1947,11,GUY,,
26.1028,1947,12,GUY,,
25.0872,1948,1,GUY,,
25.0829,1948,2,GUY,,
25.3911,1948,3,GUY,,
25.4995,1948,4,GUY,,
25.6778,1948,5,GUY,,
25.2012,1948,6,GUY,,
25.2472,1948,7,GUY,,
25.5743,1948,8,GUY,,
26.1933,1948,9,GUY,,
26.8532,1948,10,GUY,,
26.4212,1948,11,GUY,,
25.6681,1948,12,GUY,,
24.6704,1949,1,GUY,,
24.708,1949,2,GUY,,
25.3547,1949,3,GUY,,
25.2954,1949,4,GUY,,
25.4777,1949,5,GUY,,
25.1254,1949,6,GUY,,
25.1703,1949,7,GUY,,
25.7285,1949,8,GUY,,
26.4197,1949,9,GUY,,
26.4912,1949,10,GUY,,
26.174,1949,11,GUY,,
25.6661,1949,12,GUY,,
24.668,1950,1,GUY,,
24.9404,1950,2,GUY,,
25.004,1950,3,GUY,,
25.7161,1950,4,GUY,,
25.2274,1950,5,GUY,,
25.1005,1950,6,GUY,,
25.2596,1950,7,GUY,,
25.9273,1950,8,GUY,,
26.4224,1950,9,GUY,,
26.4258,1950,10,GUY,,
26.7332,1950,11,GUY,,
25.2243,1950,12,GUY,,
24.7819,1951,1,GUY,,
24.7939,1951,2,GUY,,
25.1556,1951,3,GUY,,
25.2377,1951,4,GUY,,
25.5175,1951,5,GUY,,
25.2464,1951,6,GUY,,
25.0823,1951,7,GUY,,
26.0321,1951,8,GUY,,
26.6274,1951,9,GUY,,
26.6825,1951,10,GUY,,
26.8659,1951,11,GUY,,
26.0604,1951,12,GUY,,
25.5789,1952,1,GUY,,
25.4097,1952,2,GUY,,
26.0002,1952,3,GUY,,
26.3158,1952,4,GUY,,
25.8924,1952,5,GUY,,
25.1142,1952,6,GUY,,
25.1359,1952,7,GUY,,
25.5565,1952,8,GUY,,
26.1437,1952,9,GUY,,
26.7612,1952,10,GUY,,
26.5034,1952,11,GUY,,
25.8493,1952,12,GUY,,
25.1122,1953,1,GUY,,
24.9337,1953,2,GUY,,
25.0265,1953,3,GUY,,
25.2279,1953,4,GUY,,
25.4247,1953,5,GUY,,
25.6624,1953,6,GUY,,
25.2677,1953,7,GUY,,
25.9371,1953,8,GUY,,
26.6019,1953,9,GUY,,
27.0538,1953,10,GUY,,
26.646,1953,11,GUY,,
25.4661,1953,12,GUY,,
24.674,1954,1,GUY,,
24.889,1954,2,GUY,,
25.4085,1954,3,GUY,,
25.3074,1954,4,GUY,,
25.4811,1954,5,GUY,,
25.2161,1954,6,GUY,,
25.1894,1954,7,GUY,,
25.244,1954,8,GUY,,
26.1327,1954,9,GUY,,
26.2277,1954,10,GUY,,
26.0538,1954,11,GUY,,
25.4032,1954,12,GUY,,
24.858,1955,1,GUY,,
24.872,1955,2,GUY,,
24.5424,1955,3,GUY,,
24.8437,1955,4,GUY,,
25.5306,1955,5,GUY,,
25.1777,1955,6,GUY,,
24.9741,1955,7,GUY,,
25.3547,1955,8,GUY,,
26.0077,1955,9,GUY,,
26.8548,1955,10,GUY,,
26.0827,1955,11,GUY,,
25.2479,1955,12,GUY,,
24.996,1956,1,GUY,,
24.7353,1956,2,GUY,,
24.8895,1956,3,GUY,,
25.1296,1956,4,GUY,,
24.9619,1956,5,GUY,,
24.8885,1956,6,GUY,,
24.9045,1956,7,GUY,,
25.2614,1956,8,GUY,,
25.9403,1956,9,GUY,,
26.058,1956,10,GUY,,
26.2108,1956,11,GUY,,
25.4492,1956,12,GUY,,
24.6202,1957,1,GUY,,
24.9835,1957,2,GUY,,
25.0258,1957,3,GUY,,
25.5659,1957,4,GUY,,
25.5132,1957,5,GUY,,
25.2632,1957,6,GUY,,
25.0331,1957,7,GUY,,
25.8399,1957,8,GUY,,
26.8999,1957,9,GUY,,
27.0996,1957,10,GUY,,
26.7257,1957,11,GUY,,
26.0965,1957,12,GUY,,
25.9757,1958,1,GUY,,
25.7147,1958,2,GUY,,
26.0329,1958,3,GUY,,
25.8215,1958,4,GUY,,
26.0393,1958,5,GUY,,
25.7641,1958,6,GUY,,
25.6074,1958,7,GUY,,
26.0182,1958,8,GUY,,
26.5439,1958,9,GUY,,
26.6437,1958,10,GUY,,
26.1809,1958,11,GUY,,
25.8357,1958,12,GUY,,
25.4312,1959,1,GUY,,
25.0637,1959,2,GUY,,
25.238,1959,3,GUY,,
25.528,1959,4,GUY,,
25.8882,1959,5,GUY,,
25.0916,1959,6,GUY,,
25.0577,1959,7,GUY,,
25.4679,1959,8,GUY,,
25.5361,1959,9,GUY,,
25.9292,1959,10,GUY,,
25.715,1959,11,GUY,,
25.7533,1959,12,GUY,,
25.1807,1960,1,GUY,,
25.0301,1960,2,GUY,,
25.2851,1960,3,GUY,,
25.149,1960,4,GUY,,
25.363,1960,5,GUY,,
24.9145,1960,6,GUY,,
24.7926,1960,7,GUY,,
25.5552,1960,8,GUY,,
26.1445,1960,9,GUY,,
26.3455,1960,10,GUY,,
26.2793,1960,11,GUY,,
25.7074,1960,12,GUY,,
25.6001,1961,1,GUY,,
24.8868,1961,2,GUY,,
25.7556,1961,3,GUY,,
26.122,1961,4,GUY,,
26.4695,1961,5,GUY,,
24.8084,1961,6,GUY,,
25.1899,1961,7,GUY,,
25.4507,1961,8,GUY,,
26.0429,1961,9,GUY,,
26.1252,1961,10,GUY,,
25.7173,1961,11,GUY,,
25.0664,1961,12,GUY,,
24.9897,1962,1,GUY,,
24.8055,1962,2,GUY,,
25.6657,1962,3,GUY,,
25.4251,1962,4,GUY,,
25.805,1962,5,GUY,,
24.7761,1962,6,GUY,,
25.0022,1962,7,GUY,,
25.2882,1962,8,GUY,,
26.0338,1962,9,GUY,,
26.6996,1962,10,GUY,,
26.5075,1962,11,GUY,,
25.9954,1962,12,GUY,,
