"iso_o","year","ck","pop_o","area_o","TO","temperature","rainfall","openness_hat","AperP","ckperP"
"KEN",2006,132810.328125,37052050,582646,0.5523648512,25.2973833333333,64.526425,0.00543182478146445,0.0157250678437495,0.00358442591233144
"KEN",2007,150402.75,38085909,582646,0.538947888,25.052925,59.2793333333333,0.00607133361735998,0.01529820385802,0.00394903926278877
"KEN",2008,167377.046875,39148416,582646,0.5757859864,24.963225,55.6799,0.00145754893348783,0.0148830031845988,0.00427544876592197
"KEN",2009,184419.75,40237204,582646,0.5086364157,25.6169833333333,55.0265,0.00553900835894952,0.0144802804886741,0.00458331423823584
"KEN",2010,208478.203125,41350152,582646,0.5422686463,25.3945916666667,53.8848166666667,0.00530982132047706,0.0140905407070813,0.0050417759800496
"KEN",2011,241457.90625,42486839,582646,0.6044867332,25.35425,54.3648666666667,0.000748157802042665,0.0137135643345931,0.00568312239585534
"KEN",2012,255913.96875,43646629,582646,0.5776507631,25.0390833333333,64.1677666666667,0.00920250782063365,0.0133491638036926,0.00586331578436447
"KEN",2013,272273.1875,44826849,582646,0.5313300696,25.1177916666667,66.4881333333333,0.00463551712854568,0.0129977014445071,0.00607388637778221
"KEN",2014,290584.65625,46024250,582646,0.5129829878,25.4499666666667,52.3270416666667,0.00543364265557136,0.012659543610162,0.00631372931117835
"KHM",2002,36247.0859375,12634729,181035,1.1969293609,27.900725,155.499020833333,0.0407415516884421,0.0143283643044501,0.00286884553974209
"KHM",2003,39411.13671875,12853124,181035,1.2308081221,27.7514583333333,152.559481666667,0.0194746345050742,0.0140849026275635,0.00306626908125604
"KHM",2004,43390.7890625,13063377,181035,1.3451141737,27.6444166666667,145.193369166667,0.000665837023407065,0.0138582083331133,0.00332155988933796
"KHM",2005,48680.2578125,13270201,181035,1.3683193007,27.6496333333333,150.199499166667,0.00060437727689518,0.0136422198880032,0.00366838888216539
"KHM",2006,53894.8984375,13474489,181035,1.446144535,27.5982666666667,169.902755,0.010376486824734,0.0134353889041729,0.00399977308508694
"KHM",2007,58065.4375,13676693,181035,1.3826814687,27.2916333333333,222.6043075,0.0220707052835584,0.0132367524810274,0.00424557584936651
"KHM",2008,62197.609375,13880509,181035,1.3332025938,27.0936916666667,129.220230833333,0.0144853936576699,0.0130423891515794,0.00448093145395461
"KHM",2009,65347.20703125,14090208,181035,1.0513847537,27.4010416666667,162.214805,0.0474001136070241,0.0128482844256096,0.00463777447651944
"KHM",2010,67604.953125,14308740,181035,1.1360371823,27.8946916666667,133.141216666667,0.331774851307413,0.0126520574138603,0.00472473139668482
"KHM",2011,71222.5234375,14537886,181035,1.1358184352,27.0372,174.806058333333,4.96897945252869e-05,0.0124526358233928,0.00489909767056228
"KHM",2012,76698.8359375,14776866,181035,1.205974375,27.9362916666667,163.989766666667,0.000189664810172164,0.0122512446143858,0.00519046704067696
"KHM",2013,84208.09375,15022692,181035,1.3004648667,27.4711583333333,171.5704,0.0260858348196327,0.0120507695957555,0.00560539307801824
"KHM",2014,93239.8203125,15270790,181035,1.2961223231,27.5426416666667,160.451811666667,0.000170712656012061,0.0118549858913651,0.00610576272167321
"KWT",2002,237956.546875,2143833,17818,0.8122519327,26.3295666666667,12.7203025,0.00724368118106685,0.0083112817089764,0.110995841035659
"KWT",2003,250841.28125,2169118,17818,0.8655638887,26.5219083333333,11.9538941666667,0.00455411027893577,0.00821439866341988,0.115642063387054
"KWT",2004,270363.96875,2207939,17818,0.8929611235,26.218275,14.5902,0.00207726005365123,0.00806996932433369,0.122450832541116
"KWT",2005,302124.53125,2276623,17818,0.9224346204,26.0718916666667,15.114045,0.00173662503371951,0.00782650443222264,0.132707317482956
"KWT",2006,327138.09375,2377258,17818,0.8971157109,26.3307,11.2138325,0.00943970811473951,0.00749518983635769,0.137611522918421
"KWT",2007,349500.625,2503410,17818,0.9173137718,26.2536833333333,8.87642,4.09873938495118e-05,0.00711749174126491,0.139609822202516
"KWT",2008,375182.1875,2652340,17818,0.9268298839,26.3378666666667,4.23693083333333,0.00122985009709368,0.00671784160401758,0.141453278048817
"KWT",2009,377543.96875,2818939,17818,0.8886409869,26.6886,7.57755916666667,0.0107554814398436,0.00632081786799927,0.133931230420382
"KWT",2010,385586.96875,2998083,17818,0.9702803281,27.7539583333333,4.35685166666667,0.00792058835480621,0.00594313099403852,0.128611172122319
"KWT",2011,398022.96875,3191051,17818,0.9911647644,26.1640916666667,7.14541166666667,0.0246122653067581,0.00558374027867308,0.124730995759704
"KWT",2012,422320.0625,3395556,17818,1.0101144858,26.72425,9.23776333333333,0.00151335452270415,0.00524744695714045,0.124374347676787
"KWT",2013,456498.5,3598385,17818,0.9760670229,25.633575,6.24002166666667,0.0297982005310814,0.00495166581674835,0.126862050614373
"KWT",2014,493867.34375,3782450,17818,1.0003694509,26.2523416666667,7.59550416666667,0.00152757498231589,0.00471070338008434,0.130568108963767
"LKA",2002,169916.046875,19059300,65610,0.7633513178,27.3987333333333,145.094583333333,0.078615819558913,0.00344241393965151,0.00891512526037158
"LKA",2003,186909.71875,19215307,65610,0.7533624733,27.32595,133.227725,0.000816832969881922,0.00341446535306462,0.00972712633474969
"LKA",2004,211343.734375,19372538,65610,0.794829449,27.1149416666667,158.995883333333,0.0293961017056152,0.00338675293861857,0.0109094499840444
"LKA",2005,246176.015625,19524558,65610,0.7360397296,27.1828833333333,143.966116666667,0.057308757643207,0.00336038336949804,0.0126085320663853
