"iso_o","year","ck","pop_o","area","TO","temperature","rainfall","openness_hat","AperP","ckperP","hat_realopen"
"PRY",2002,67857.4375,5508611,406752,0.7944156565,24.4026916666667,93.8642,0.00156005875560095,0.0738393035921397,0.0123184297275665,0.69074038793049
"PRY",2003,72521.4921875,5607950,406752,0.8112736377,23.8084083333333,97.195925,0.0162706313547831,0.0725313171479774,0.0129319077715565,0.68666570873201
"PRY",2004,78878.4609375,5703740,406752,0.8010444661,23.396825,85.17322,0.00103306231863623,0.0713132085263354,0.0138292525496429,0.732739790006418
"PRY",2005,86479.515625,5795494,406752,0.8502196365,23.3771916666667,85.508575,0.00176209901492746,0.0701841810206343,0.0149218540516132,0.752076237674556
"PRY",2006,93576.8125,5882796,406752,0.8473353131,23.9332666666667,96.8902333333333,0.00277327395380715,0.0691426321769444,0.0159068600203033,0.780522730111348
"PRY",2007,99080.8515625,5966159,406752,0.7900113742,23.5214916666667,88.9334816666667,0.006305921310949,0.0681765269748929,0.0166071423109072,0.791239649175799
"PRY",2008,104538.5859375,6047117,406752,0.7616045106,23.4270666666667,85.8365166666667,0.000787196520523697,0.067263788678142,0.0172873430326385,0.817926668449564
"PRY",2009,108379.5859375,6127837,406752,0.6738767266,23.79655,93.4970833333333,0.0538255962647751,0.0663777447082878,0.0176864342079432,0.707920724915299
"PRY",2010,113729.84375,6209877,406752,0.7795021769,23.2820833333333,95.3265066666667,0.000204638670866156,0.0655008142673357,0.0183143472487458,0.750721534382811
"PRY",2011,121547.3125,6293783,406752,0.7644206377,23.6661166666667,90.685225,0.0115150825583436,0.0646275856666809,0.0193122820567535,0.814524566870509
"PRY",2012,124935.3515625,6379219,406752,0.7256032526,24.0426333333333,94.830075,0.0548276800200713,0.0637620373277669,0.0195847409475204,0.831305637451913
"PRY",2013,130718.7890625,6465740,406752,0.7063643775,23.4804583333333,89.2829,0.00355111241152155,0.0629088085818483,0.0202171428270391,0.811643441126414
"PRY",2014,137917.28125,6552584,406752,0.6762884494,24.2154416666667,116.8838,0.000913737187146578,0.0620750531393417,0.0210477700476636,0.813933138572833
"QAT",2002,67426.9296875,645659,11437,0.8846972363,27.7754833333333,4.53691416666667,0.0321544193316527,0.0177136847778781,0.104431177583678,0.92487867608139
"QAT",2003,86320.5703125,688586,11437,0.901649487,27.8839833333333,5.32194166666667,0.0153614143054477,0.0166093995521257,0.125359171276355,0.921000493602849
"QAT",2004,113945.6015625,758855,11437,0.9037242884,27.788175,6.23937916666667,0.00861392524184439,0.015071390450086,0.150154642932444,0.957567827066891
"QAT",2005,157730.9375,864863,11437,0.9474554417,27.5563333333333,4.5478475,0.0136597973382523,0.0132240597643789,0.182376789734328,0.956506114719362
"QAT",2006,197080.375,1010382,11437,0.9857091932,27.9320083333333,5.42035583333333,0.0104727996076971,0.0113194811467346,0.195055310763652,0.971330959156024
"QAT",2007,271834.96875,1189633,11437,0.9611410571,27.9694833333333,3.22222166666667,0.0123485770072634,0.00961388932553149,0.228503218009252,0.969848451193166
"QAT",2008,357210.5,1389342,11437,0.8943284165,28.0627083333333,3.29153083333333,0.000512517069741176,0.0082319544071942,0.257107681190089,0.983397004128038
"QAT",2009,437239.375,1590780,11437,0.8014416297,28.3707416666667,7.41369666666667,0.00526083706059971,0.00718955480959026,0.274858481373917,0.861723873783113
"QAT",2010,518651.15625,1779676,11437,0.8607028995,29.0329833333333,2.8066125,6.50837203778471e-05,0.00642645065731066,0.291430100900389,0.913016352069118
"QAT",2011,659754,1952054,11437,0.987216351,28.211875,3.64248416666667,0.005671410337321,0.00585895677066311,0.3379793796688,0.94454606975144
"QAT",2012,745812,2109568,11437,1.0574628644,28.3884916666667,3.55066666666667,0.0204218838156015,0.00542148913900856,0.353537785935319,0.952150249958898
"QAT",2013,838928.25,2250473,11437,1.0238315437,27.7692833333333,3.2040775,0.00844197296503952,0.00508204275279019,0.372778633647238,0.92451583316634
"QAT",2014,938953.1875,2374419,11437,0.9903431389,28.2361166666667,5.45145666666667,0.00268382770370107,0.00481675727830682,0.395445448970885,0.91922164272334
"RUS",2002,4125654.75,145194882,17075400,0.5964544573,-5.14256333333333,36.9648916666667,0.01298062816175,0.117603318827726,0.0284146017626158,0.426289067916002
"RUS",2003,4353070,144584695,17075400,0.59128269,-4.79935583333333,35.56585,0.0594682808809039,0.118099637032813,0.0301074052132558,0.437771550586854
"RUS",2004,4698558,144044607,17075400,0.5658185239,-5.52511083333333,38.141375,0.0243689712498028,0.118542445674485,0.0326187706562315,0.479530872026706
"RUS",2005,5131866,143618185,17075400,0.5671324849,-4.31171916666667,35.6443,0.00184180505614189,0.118894414380742,0.0357327033481171,0.520477870724746
"RUS",2006,5803052.5,143322933,17075400,0.5473340186,-5.66803916666667,37.4943583333333,0.00517891591301398,0.119139342480523,0.0404893507168179,0.515255499293499
"RUS",2007,6422621.5,143150142,17075400,0.5170612274,-3.85011583333333,38.997475,0.00307252604652886,0.119283150973053,0.0448663299265187,0.559515217513058
"RUS",2008,7021543,143083187,17075400,0.5338246604,-4.21019416666667,38.8002833333333,0.000203874187499872,0.119338968875498,0.0490731521097584,0.57945813868807
"RUS",2009,6824434.5,143092765,17075400,0.4843506102,-5.46538333333333,36.86575,0.000389304292066121,0.11933098085008,0.0476923798348575,0.449572761525467
"RUS",2010,6746460,143153869,17075400,0.5035550549,-5.3741525,37.4783,0.000192119547008256,0.119280045445366,0.0471273326185826,0.504570195102595
"RUS",2011,6782959.5,143263988,17075400,0.4790109998,-4.09263833333333,36.9086666666667,0.00449153330154362,0.119188361558105,0.0473458794124871,0.587331339189451
"RUS",2012,7037871,143420597,17075400,0.4710955206,-4.65422333333333,37.405125,0.000325610878441207,0.119058213096129,0.0490715500229022,0.590120014032638
"RUS",2013,7362571.5,143597230,17075400,0.4619335529,-4.48260083333333,38.9483,0.00229936867764057,0.118911764523591,0.0512723783042333,0.580449400975968
"RUS",2014,7706619.5,143761378,17075400,0.4769894305,-4.8991975,37.2334,0.00943162644743832,0.118775990029812,0.0536070230211622,0.565501303824881
"RWA",2002,7765.08837890625,8536205,26338,0.30744748885,20.4990583333333,104.485151666667,0.00375758644386774,0.003085446050089,0.00090966517075284,0.342693375541357
"RWA",2003,8662.2158203125,8680346,26338,0.31991561712,20.6637666666667,101.7949775,0.00220104571315751,0.00303421084827725,0.000997911352878388,0.349055140908626
"RWA",2004,9923.6728515625,8818438,26338,0.3588486482,20.1656583333333,76.7304558333333,0.000477052347795321,0.00298669673699583,0.00112533226990568,0.390385067544421
"RWA",2005,11648.78515625,8991735,26338,0.3663855158,20.7065583333333,83.3956,0.00250178754580013,0.00292913436617071,0.00129549916186921,0.414014153919666
"RWA",2006,13294.1083984375,9206580,26338,0.3710361839,20.1725416666667,107.617933333333,0.000886721769150279,0.00286078000734257,0.00144397902352855,0.420520594412071
"RWA",2007,15069.876953125,9447402,26338,0.4088060776,20.1945166666667,114.946041666667,0.00179441177671692,0.00278785638633775,0.00159513450926773,0.433103305736779
"RWA",2009,19452.49609375,9977446,26338,0.4140946753,20.8777916666667,105.641291666667,0.00149715678495149,0.0026397537004961,0.0019496468428644,0.347450496806316
"RWA",2010,21845.4765625,10246842,26338,0.4203062917,20.5853583333333,114.739325,0.000714665855329545,0.00257035289506757,0.0021319228463267,0.38705592458994
"RWA",2011,24876.505859375,10516071,26338,0.4389292498,20.2021166666667,124.533641666667,2.75511250074688e-05,0.00250454756343885,0.00236557035982117,0.433739366115294
"RWA",2012,27795.771484375,10788853,26338,0.4457149046,20.0477416666667,91.0918158333333,0.00546030903080902,0.00244122336266886,0.0025763416634164,0.439127482108157
"RWA",2013,31202.560546875,11065151,26338,0.4602054129,19.964075,105.7429825,0.00147577034245121,0.00238026575507194,0.00281989468981264,0.419951281408316
"RWA",2014,35242.16796875,11345357,26338,0.4763268205,20.2132666666667,101.6285,0.00159977416289313,0.00232147829283821,0.00310630753785447,0.410920697179003
"SAU",2002,1635530.75,21906308,2153168,0.6459277916,25.6536583333333,6.45494,0.0121231285977659,0.0982898624451003,0.0746602645228945,0.748370077016202
"SAU",2003,1706974.875,22556425,2153168,0.6983119598,25.7568916666667,4.9440075,0.00702307946009333,0.0954569706857359,0.0756757719807106,0.7580468329918
"SAU",2004,1833361.625,23228890,2153168,0.7508283665,25.557125,5.43828166666667,0.121110487809977,0.0926935380898528,0.0789259247859024,0.803171116517245
"SAU",2005,2012688.25,23905654,2153168,0.8195407594,25.4360166666667,5.41368166666667,0.00438909248515104,0.0900694036649238,0.0841929800372749,0.824746784758403
"SAU",2006,2326451.25,24578301,2153168,0.8994460467,25.5489666666667,5.50447166666667,0.00176633822617917,0.0876044279871094,0.0946546813793191,0.842033926460884
"SAU",2007,2651351.75,25252569,2153168,0.948633171,25.6884083333333,6.37464583333333,0.00395436555218987,0.0852653050863855,0.104993347409525,0.856406230285473
"SAU",2008,2998987.5,25940770,2153168,0.9610263087,25.5568583333333,4.4408625,0.00179668098511042,0.0830032416154185,0.115609039361592,0.877545643247063
"SAU",2009,3310855.75,26661492,2153168,0.8485834156,25.9066416666667,4.50485,0.0036851567871928,0.0807594713754204,0.124181187984528,0.765012865916124
"SAU",2010,3716381.5,27425676,2153168,0.8254982767,26.7143583333333,5.12892,0.00414891755692779,0.078509204294545,0.135507380018637,0.822961834423723
"SAU",2011,4298282.5,28238020,2153168,0.8554352028,25.5583666666667,5.21838833333333,0.00497618891948553,0.0762506719663772,0.152216143341495,0.856298154784806
"SAU",2012,4587537.5,29086357,2153168,0.8351180373,25.9380916666667,5.842265,0.00620166989164384,0.074026733564468,0.157721281492901,0.872074280528507
"SAU",2013,4942357,29944476,2153168,0.8270905725,25.4501333333333,5.73989333333333,0.000102830180013327,0.0719053490867564,0.165050709185895,0.849670466730964
"SAU",2014,5334287,30776722,2153168,0.80640471,25.834125,6.35719666666667,0.00332514374186031,0.069960926962917,0.17332212962771,0.845506404938747
"SEN",2002,55667.61328125,10396861,196722,0.6751411071,28.793925,41.8936308333333,0.0315479513452352,0.0189212878771775,0.00535427118639462,0.524818818460501
"SEN",2003,56763.22265625,10670990,196722,0.6535930543,28.714375,71.3088975,0.000322378707497439,0.0184352154767271,0.00531939610628911,0.53265488835948
"SEN",2004,59233.359375,10955944,196722,0.6690739929,28.826625,56.9190433333333,0.00939535878671572,0.0179557325229118,0.00540650439387058,0.589173803600916
"SEN",2005,62772.24609375,11251266,196722,0.6944158565,28.92445,71.426585,0.00856029737937961,0.0174844324185385,0.00557912737053324,0.611984600102268
"SEN",2006,69693.3046875,11556763,196722,0.6872369222,28.652125,56.8813783333333,0.00596985736312645,0.017022240570305,0.00603052123570415,0.626278863655424
"SEN",2007,75539.6796875,11873557,196722,0.5789354316,28.7342083333333,53.44842,0.0283727596959148,0.0165680764407835,0.00636200926878946,0.642508009225964
"SEN",2008,81131.8515625,12203957,196722,0.6204206151,28.7329166666667,66.8702733333333,0.0285863090923795,0.0161195258226492,0.00664799552821269,0.668446028952348
"SEN",2009,85250.2578125,12550917,196722,0.5164181742,28.37415,67.2628775,0.00848098555989662,0.0156739145036175,0.00679235292628419,0.548336378224268
"SEN",2010,89984.5390625,12916229,196722,0.519293428,29.2011666666667,76.7774566666667,0.00251017070464145,0.0152306063944825,0.0069667810211866,0.610503117440335
"SEN",2011,96667.0078125,13300910,196722,0.5709638543,28.6277333333333,56.2322133333333,0.030394174904551,0.0147901158642529,0.00726769881252486,0.658203999484736
"SEN",2012,100652.1171875,13703513,196722,0.6125816873,28.5147,68.6353725,0.00196328813372142,0.0143555889646691,0.00734498644161537,0.668078003505154
"SEN",2013,106942.484375,14120320,196722,0.6024512908,28.7271083333333,64.5662491666667,0.0363934434025032,0.0139318372388161,0.0075736586971825,0.656791786897088
"SEN",2014,114526.9921875,14546111,196722,0.5844252897,28.6446916666667,56.1285775,0.0027319524397024,0.01352402714375,0.00787337537761811,0.647172406091474
"SGP",2002,506315.65625,4131208,646,3.542920818,28.1973833333333,179.539133333333,0.0103245336261731,0.000156370727399831,0.122558742200828,3.81772929090846
"SGP",2003,559825,4249295,646,3.82839751,27.9551833333333,250.002516666667,0.0254982794131078,0.000152025218300918,0.131745383645993,3.81409905288636
"SGP",2004,644133.5625,4370040,646,4.064821776,28.0356833333333,211.71055,0.0387401273276356,0.000147824733869713,0.147397635376335,3.86450985873489
"SGP",2005,761293.1875,4491042,646,4.22648368,28.1757833333333,197.444616666667,0.122662353514132,0.000143841896824835,0.169513709179295,3.87905944200558
"SGP",2006,848363.75,4611901,646,4.303916367,27.92255,235.12875,0.00239959185349874,0.000140072390972833,0.183950988973961,3.89528830137196
"SGP",2007,938016.25,4732528,646,3.987457687,27.756875,251.2465,0.00607365222517495,0.000136502097821714,0.198206170148386,3.90596787423139
"SGP",2008,1024674.4375,4851109,646,4.416038068,27.699375,230.819083333333,0.0146390590716821,0.000133165426709645,0.211224781281971,3.93107949317681
"SGP",2009,1102821,4965518,646,3.609320798,28.10615,194.175091666667,0.0131532724428859,0.000130097202346261,0.222095861902021,3.82293126350921
"SGP",2010,1202027.75,5074252,646,3.734445316,28.2070166666667,210.162933333333,0.0122722926678738,0.000127309404420592,0.236887673296478,3.87071643938295
"SGP",2011,1333272.75,5176017,646,3.796842626,27.5515,240.992491666667,0.0246035864698721,0.00012480639070544,0.257586625005289,3.91338509977247
"SGP",2012,1411916.5,5270958,646,3.706860664,27.7074333333333,216.833266666667,0.0258302505678637,0.000122558366050346,0.267867150525578,3.9272378728695
"SGP",2013,1508081.25,5360837,646,3.656931619,27.9048916666667,249.22875,0.0179959764172546,0.000120503570617797,0.281314513013546,3.91541984567654
"SGP",2014,1607120.25,5448342,646,3.59253855,27.904325,172.374515,0.0145601280747749,0.0001185681809255,0.294974186642468,3.9095516444738
"SLE",2002,11456.0078125,4957216,73326,0.38385802124,26.4047583333333,200.066194166667,0.000302630324955809,0.0147917702194135,0.00231097612298919,0.4650048947689
"SLE",2003,11021.70703125,5199549,73326,0.4590601609,26.5750416666667,199.167753333333,0.00511995818497121,0.0141023769561552,0.0021197428914027,0.480557427158091
"SLE",2004,10818.58203125,5439695,73326,0.4558806541,26.6253333333333,209.9624975,0.00843319214613734,0.0134797998784858,0.00198882143782878,0.538980935480797
"SLE",2005,10875.8935546875,5658379,73326,0.468728414,26.8745416666667,183.7049125,0.00325306456447814,0.0129588350303152,0.00192208644113226,0.569527198350525
"SLE",2006,11666.533203125,5848692,73326,0.4191279546,26.5687083333333,200.225668333333,0.000461199552535403,0.0125371621552306,0.00199472518011292,0.584124728101002
"SLE",2007,12171.345703125,6015417,73326,0.4029538717,26.4720666666667,192.3085225,2.70839282017731e-05,0.0121896786207839,0.00202335859727181,0.600940529244445
"SLE",2008,12579.9296875,6165372,73326,0.3921347662,26.2112666666667,194.6128575,0.0125539518771323,0.0118931996317497,0.00204041697524496,0.625257732196655
"SLE",2009,12867.2470703125,6310260,73326,0.4143653024,26.2645833333333,190.29087,0.00041573587405606,0.0116201234180525,0.0020390993509479,0.513659945754253
"SLE",2010,14905.0068359375,6458720,73326,0.51277553,26.6612583333333,229.543055833333,0.00102212353742887,0.0113530235093022,0.00230773385995019,0.561174115838605
"SLE",2011,17981.09765625,6611692,73326,0.8071694705,26.3533666666667,200.9533875,0.00328028886088901,0.0110903532711445,0.00271959093924067,0.606874408695508
"SLE",2012,19376.02734375,6766103,73326,0.9327411886,26.23645,201.1481775,0.000206359557142671,0.0108372574286853,0.00286369086366997,0.614138771154049
"SLE",2013,20574.244140625,6922079,73326,0.8745280099,26.3966833333333,204.617168333333,0.00497665296452554,0.0105930602641201,0.00297226370005673,0.602844068651559
"SLE",2014,21991.59375,7079162,73326,0.8318579526,26.3322166666667,209.286161666667,0.00166353296592317,0.0103580056509513,0.00310652500253561,0.59209654134557
"SLV",2002,22973.78125,5940303,21041,0.6591909078,24.6062333333333,126.207614166667,0.00317857863288369,0.00354207521064161,0.00386744266243658,0.681699935138326
"SLV",2003,26116.6953125,5971535,21041,0.6823698248,24.5086333333333,134.686621666667,0.000146964758070925,0.00352354964008417,0.00437353131355673,0.682227947268973
"SLV",2004,30179.751953125,6000775,21041,0.6978226417,24.7302083333333,134.380916666667,0.00455055330824813,0.00350638042586166,0.00502930903976986,0.733607886823467
"SLV",2005,35501.4375,6028961,21041,0.6971580503,24.7083916666667,162.553803333333,0.000836543495038623,0.00348998774415691,0.00588848352145585,0.747335819462811
"SLV",2006,42249.9921875,6056478,21041,0.7345558403,24.5591666666667,162.140365833333,0.00111975594112723,0.00347413133507626,0.00697600027400413,0.758612750463635
"SLV",2007,49601.39453125,6083475,21041,0.7762105193,23.9995666666667,143.1405925,0.000754973520084711,0.003458713975154,0.00815346402035843,0.760817600735272
"SLV",2008,57652.11328125,6110301,21041,0.8066599098,24.6617916666667,162.921584166667,0.00146352211156808,0.00344352921402726,0.0094352329420842,0.792384333185818
"SLV",2009,66042.59375,6137276,21041,0.6607120618,24.960975,141.542858333333,0.0291012149603879,0.00342839396500988,0.010760896813179,0.676895690683767
"SLV",2010,77955.6015625,6164626,21041,0.735372781,24.8088,178.8516,5.29056088372438e-05,0.00341318354106153,0.0126456335814208,0.71554399175479
"SLV",2011,97264.7265625,6192560,21041,0.7927662924,24.5107333333333,152.269189166667,0.000417765775461786,0.00339778702184557,0.0157067071715898,0.759392959023011
"SLV",2012,99345.640625,6221246,21041,0.7761003113,24.3518666666667,137.059373333333,0.0170757224423905,0.00338211991617113,0.0159687690576775,0.769720992496807
"SLV",2013,103172.296875,6250777,21041,0.7971915916,24.1951583333333,179.247988333333,0.00455485091798608,0.00336614152128607,0.0165055155343088,0.753855111335382
"SLV",2014,107174.8203125,6281189,21041,0.7717171056,24.6355083333333,130.034618333333,0.00391876651118278,0.0033498434770869,0.0170628236648348,0.755732819327916
"SUR",2006,21589.607421875,504307,163820,0.9816398381,25.8934916666667,205.933633333333,0.000462181637698526,0.324841812626039,0.0428104456647935,0.983176308883035
"SUR",2007,23824.23046875,509705,163820,1.0138291155,26.0550416666667,214.965633333333,0.00250712797845378,0.321401595040268,0.0467412139742596,0.999897750214526
"SUR",2008,26191.818359375,515148,163820,1.0916706366,25.7777416666667,225.277908333333,0.00305489262550789,0.318005699333007,0.0508432884518139,1.02010919371155
"SUR",2009,28626.625,520619,163820,0.87917356,26.1492083333333,170.1112,0.00184914772085859,0.314663890484212,0.0549857477349079,0.911321245855881
"SUR",2010,30767.0703125,526103,163820,0.9096139415,26.3745833333333,204.7433,0.000331810739858501,0.311383892507741,0.0584810774933806,0.961422593035008
"SVN",2002,152373.90625,1988264,20256,1.0332714901,10.1101825,114.822666666667,7.03412278174705e-05,0.0101877819042139,0.0766366570284429,1.1892410052067
"SVN",2003,156553.671875,1988965,20256,1.0210846677,9.7006675,81.8985558333333,1.39914248871051,0.0101841912753618,0.0787111245673001,1.14389993235843
"SVN",2004,184471.421875,1991430,20256,1.113771087,9.11548,120.5525,0.422179026925737,0.0101715852427652,0.0926326418076458,1.2136541153777
"SVN",2005,211647.546875,1996281,20256,1.1979748053,8.7272525,112.140408333333,0.0789868548336524,0.0101468681012342,0.106020919337007,1.23660037200124
"SVN",2006,220552.171875,2003791,20256,1.2943862139,9.602725,94.3466166666667,0.0317571172228067,0.0101088386962513,0.110067453080187,1.27587426507556
"SVN",2007,224831.765625,2013539,20256,1.364919645,10.4322191666667,102.204705833333,0.0147539700681062,0.0100598995102653,0.111660000439525,1.30956632406925
"SVN",2008,240507.21875,2024538,20256,1.3414435304,10.1904275,114.1508,0.0953203805723602,0.0100052456412278,0.118796100023808,1.32934681467478
"SVN",2009,244198.359375,2035424,20256,1.1261653691,10.1846408333333,110.927033333333,0.337714986282388,0.00995173487194806,0.119974196715279,1.20849014853863
"SVN",2010,259364.4375,2045168,20256,1.2714133017,9.22444333333333,131.991583333333,0.00723983522143195,0.00990432081863201,0.126818157481439,1.25220437606943
"SVN",2011,276190.0625,2053436,20256,1.3891230131,10.132825,78.9442408333333,0.00190715303978328,0.00986444184284292,0.134501422250316,1.32764115156486
"SVN",2012,313916.5625,2060390,20256,1.4203125141,10.2312266666667,100.081463333333,0.0134020591662498,0.00983114847189124,0.152357836380491,1.33372404210972
"SVN",2013,336259.90625,2066119,20256,1.4347486753,9.797895,126.401308333333,0.0195231350404913,0.00980388835299419,0.162749534876742,1.31134228094571
"SVN",2014,338292.25,2070845,20256,1.4422795901,10.7558083333333,143.045241666667,0.0662094434330527,0.00978151430937612,0.163359522320599,1.31930907480799
"SWE",2002,946441.625,8920694,449964,0.7786356229,2.5741825,49.9817333333333,0.0208579411629394,0.0504404702145371,0.106095066706693,0.755275097435383
"SWE",2003,968097.5625,8951422,449964,0.7614812773,2.48835916666667,48.6069,0.0940678630352542,0.050267320655869,0.108150142234385,0.760751476667715
"SWE",2004,980149.6875,8990639,449964,0.7929382575,2.51908916666667,55.3930166666667,0.00468454065824704,0.0500480555386553,0.109018912615666,0.820751298494741
"SWE",2005,975693.4375,9038623,449964,0.8457396971,2.83007,52.8844333333333,0.0615572464084388,0.0497823617601929,0.107947132821006,0.85016872697371
"SWE",2006,1121456.25,9096264,449964,0.8878948308,3.1309425,57.1689666666667,0.0199366595449968,0.0494669020160365,0.12328756619201,0.872361435815548
"SWE",2007,1297857.375,9163243,449964,0.8953977992,2.93563416666667,56.5287583333333,0.00373970860624643,0.0491053222096151,0.141637341168405,0.881197744378937
"SWE",2008,1388658.125,9236890,449964,0.9335913135,3.0563225,59.380975,0.00885567556562669,0.048713798691984,0.150338276736001,0.909914555392231
"SWE",2009,1410402.125,9313478,449964,0.8314330294,2.41655,55.447475,0.0273058788013837,0.0483132080196034,0.151436673281453,0.786532890570356
"SWE",2010,1501629,9390168,449964,0.8690284699,0.451364166666667,53.25815,0.00145810456631262,0.0479186314877433,0.159915030274219,0.803891984157676
"SWE",2011,1566450.875,9465892,449964,0.8866152689,3.38581,58.26125,0.0336389325290711,0.0475352983110308,0.165483704546809,0.909954761050631
"SWE",2012,1638633,9540907,449964,0.8771501846,1.75767166666667,61.563475,0.00882831811499677,0.0471615539277345,0.171748136733751,0.895265524819332
"SWE",2013,1777485.5,9615247,449964,0.830936768,2.68516833333333,49.98575,0.000815733866527459,0.0467969257576014,0.184861137732603,0.896411108980575
"SWE",2014,1774148,9689376,449964,0.857506528,3.56964666666667,53.0420583333333,0.000620519277172637,0.0464389038055701,0.183102399989432,0.90587244236311
"SYC",2002,6491.70654296875,84203,455,1.6325076392,27.2662833333333,162.895675,0.000671685249214564,0.0054036079474603,0.0770959056443209,1.81048972601307
"SYC",2003,6699.1396484375,85910,455,1.754011807,27.30555,166.998858333333,0.000139088839584785,0.00529624025142591,0.0779785781450064,1.81957668392495
"SYC",2004,6886.111328125,87484,455,1.5557325459,27.19845,147.45725,0.00923486327792818,0.00520095103104568,0.0787128083778177,1.87382836367818
"SYC",2005,7390.85986328125,88744,455,1.7830843971,27.3033666666667,134.618633333333,0.0127327946671538,0.00512710718471108,0.0832829246290594,1.89710723225237
"SYC",2006,7848.259765625,89659,455,1.8489760405,27.1592666666667,135.764608333333,0.022628768332917,0.00507478334578793,0.0875345449494752,1.91553098565553
"SYC",2007,8227.4482421875,90281,455,1.8243862836,27.41045,122.797691666667,0.000703736353400744,0.00503982011718966,0.0911315586024468,1.93896191026262
"SYC",2008,8376.349609375,90686,455,2.135192664,27.2341333333333,122.800866666667,0.00436503432007647,0.00501731248483779,0.092366513126337,1.96632379240334
"SYC",2009,8363.3671875,91034,455,2.250231068,27.4092666666667,140.620033333333,0.0581714383036763,0.00499813256585452,0.0918708085715227,1.85527482731665
"SYC",2010,8601.0322265625,91405,455,2.0188060406,27.5924916666667,130.81915,0.0250953847048763,0.00497784585088343,0.094098049631448,1.91072877711133
"SYC",2011,8916.564453125,91834,455,2.0715706354,27.4556416666667,119.698091666667,0.00122921157555051,0.00495459198118344,0.0970943708552933,1.9696494075062
"SYC",2012,9349.2373046875,92285,455,2.1648318167,27.36745,114.767825,0.0178072700305333,0.00493037871810153,0.101308309093433,1.97895151879486
"SYC",2013,10003.9267578125,92765,455,1.8945924444,27.322,140.728641666667,0.0196547538371598,0.00490486713739018,0.107841607910446,1.96312539928089
"SYC",2014,10731.7685546875,93254,455,1.9202430971,27.473375,148.288175,0.0488369419199149,0.00487914727518391,0.115081053409907,1.95461785530001
"TCD",2002,14097.7294921875,9001689,1284005,1.263508079,27.43755,21.7601991666667,0.00378689149891532,0.142640453363808,0.00156612047941086,0.778354583011349
"TCD",2003,15918.701171875,9353201,1284005,0.8337891496,27.7289833333333,26.0425958333333,0.00392627012913452,0.137279739845214,0.00170195221634551,0.785353759235895
"TCD",2004,17737.71875,9710043,1284005,1.0176859092,28.0505,28.6001641666667,0.00115230664988728,0.132234738816296,0.00182673946449053,0.84049778092733
"TCD",2005,19966.599609375,10067009,1284005,0.8584674503,27.8834916666667,31.1387783333333,0.00432012944521911,0.127545828160082,0.00198336959958762,0.855243895630141
"TCD",2006,21479.0234375,10421597,1284005,0.9591322864,27.6768666666667,31.1903916666667,0.00173469623910253,0.123206165043611,0.00206101074888043,0.87196834067633
"TCD",2007,22156.29296875,10775708,1284005,0.8473102387,27.9572083333333,33.6662883333333,0.00587882910431662,0.11915736766438,0.00205613338527269,0.895022882889036
"TCD",2008,22488.55078125,11133861,1284005,0.8028966642,27.6876166666667,30.2931083333333,0.00376469337643086,0.115324324598628,0.0020198339804359,0.921057116147628
"TCD",2009,22523.578125,11502786,1284005,0.7710946437,28.2736,27.1393175,0.000753557600121323,0.111625566188922,0.0019580976404325,0.819079689726369
"TCD",2010,22964.9453125,11887202,1284005,0.8039070929,28.4907916666667,32.9036333333333,0.000221255679204569,0.108015746682861,0.00193190502798724,0.873476264415658
"TCD",2011,23935.869140625,12288651,1284005,0.8068107489,26.5728416666667,28.9175925,0.00109368783169734,0.104487058831763,0.00194780282560104,0.901350255797062
"TCD",2012,26057.76953125,12705135,1284005,0.8057561969,27.7686916666667,34.6362683333333,0.00489216945717708,0.101061893478503,0.00205096360890695,0.92881493346249
"TCD",2013,28580.56640625,13133589,1284005,0.7264891576,26.709275,27.8444333333333,0.00203140445197349,0.0977649749813246,0.00217614289637433,0.895998995467056
"TCD",2014,31375.140625,13569438,1284005,0.7662652317,27.4741666666667,30.4067125,0.00246365298615447,0.0946247737010184,0.00231219160476653,0.89689435171359
"TGO",2002,12108.408203125,5251472,56785,0.7430362754,27.3396833333333,103.097025,0.0487651690028453,0.0108131586724636,0.00230571698813685,0.793701524284307
"TGO",2003,12466.3447265625,5391401,56785,0.812507059,27.4983916666667,108.432153333333,0.0122913138494657,0.0105325127921295,0.00231226442376712,0.806029735531985
"TGO",2004,13034.9814453125,5534598,56785,0.8280353025,27.3717583333333,92.04964,0.040091963709263,0.0102600044303127,0.00235518125170292,0.857935621755959
"TGO",2005,13798.6748046875,5683268,56785,0.915401451,27.5841916666667,92.7536525,0.0129587724272386,0.00999161046074195,0.00242794723118591,0.884222109535077
"TGO",2006,15174.046875,5837792,56785,0.8842884388,27.3991166666667,92.1286583333333,0.000663473228394706,0.00972713656122041,0.00259927843866311,0.900312533160996
"TGO",2007,16220.654296875,5997385,56785,0.5139908904,27.2560166666667,106.872879166667,0.0273667682488808,0.0094682932644811,0.00270462114686234,0.912830224978403
"TGO",2008,17324.876953125,6161796,56785,0.8355089182,27.2268333333333,112.982833333333,0.0518606574720525,0.00921565725317748,0.0028116602615739,0.938148972926514
"TGO",2009,18570.51953125,6330472,56785,0.8372306529,27.4677333333333,104.006940833333,0.00292878745364909,0.00897010523070002,0.00293351262453258,0.827972003638756
"TGO",2010,20208.83984375,6502952,56785,0.9027265548,27.7933833333333,111.478164166667,0.00458723498699269,0.00873218808934773,0.00310764093657004,0.879758208918385
